appid,name,developer,publisher,genres,tags,genre_count,tag_count,price,initial_price,discount,is_free,positive,negative,total_reviews,review_score_pct,target,owners,owners_min,owners_max,owners_midpoint,average_forever,median_forever,average_2weeks,ccu
250260,Jazzpunk: Director's Cut,Necrophone Games,Necrophone Games,"Adventure, Indie",Comedy;Indie;Surreal;Adventure;Funny;Exploration;Short;First-Person;Cyberpunk;Singleplayer;Walking Simulator;Cold War;Casual;Stylized;Memes;Parody;Great Soundtrack;Simulation;Action;Story Rich,2,20,14.99,14.99,0.0,0,7165,504,7669,0.9343,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,4
617670,Zup! S,Quiet River,Quiet River,"Casual, Indie",Puzzle;Casual;Indie;2D;Physics;Relaxing;Singleplayer;Minimalist;Fast-Paced;Short;Cute;Logic;Strategy;Trading Card Game;Difficult;Psychological Horror;Action;Education;Beautiful;Horror,2,20,1.99,1.99,0.0,0,10555,265,10820,0.9755,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,17
607890,Sword Art Online: Hollow Realization Deluxe Edition,AQURIA,BANDAI NAMCO Entertainment,"Action, Adventure, Casual, RPG",Anime;RPG;Action;JRPG;Open World;Multiplayer;Adventure;MMORPG;Character Customization;Casual;Singleplayer;Sexual Content;Nudity;Co-op;Hack and Slash;Massively Multiplayer;Dating Sim;Visual Novel;Mature;Memes,4,20,19.99,39.99,50.0,0,5999,1572,7571,0.7924,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,21
363680,Battlefleet Gothic: Armada (Classic),Tindalos Interactive,Focus Entertainment,Strategy,Strategy;Warhammer 40K;Space;RTS;Sci-fi;Games Workshop;Multiplayer;Singleplayer;Tactical;Real Time Tactics;Fantasy;Gothic;Action;Co-op;War;Naval;Great Soundtrack;Dark Fantasy;Survival,1,19,1.49,14.99,90.0,0,3994,1827,5821,0.6861,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,26
2291850,Underground Blossom,Rusty Lake,Rusty Lake,"Adventure, Indie",Escape Room;Adventure;Puzzle;Point & Click;Indie;Mystery;Singleplayer;Horror;Story Rich,2,9,4.99,4.99,0.0,0,6098,106,6204,0.9829,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,40
263980,Out There Somewhere,MiniBoss,Senpai Industrial Studios,"Action, Adventure, Indie",Platformer;Pixel Graphics;Indie;Puzzle;Adventure;2D;Great Soundtrack;Retro;Action;Sci-fi;Singleplayer;Puzzle-Platformer;Short;Difficult;Anime;Space;Metroidvania;Shooter;Shoot 'Em Up;Arcade,3,20,9.99,9.99,0.0,0,6433,483,6916,0.9302,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,1
914710,Cat Quest II,The Gentlebros,Kepler Interactive,"Action, Adventure, Indie, RPG",Adventure;Exploration;Action RPG;Hack and Slash;RPG;Character Customization;Local Co-Op;Action;Cute;Cats;Co-op;2D;Open World;Funny;Cartoony;Dog;Loot;Fantasy;Magic;Cozy,4,20,3.74,14.99,75.0,0,6092,273,6365,0.9571,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,44
286100,You Have to Win the Game,Minor Key Games,Minor Key Games,"Action, Indie",Metroidvania;Free to Play;Retro;Platformer;Indie;2D;Pixel Graphics;Difficult;Singleplayer;Precision Platformer;Action;Adventure;Exploration;Old School;Arcade;Side Scroller;Great Soundtrack;Classic;Controller;Open World,2,20,0.0,0.0,0.0,1,5271,404,5675,0.9288,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,4
1995520,Pax Dei,Mainframe Industries,Mainframe Industries,"Action, Adventure, Massively Multiplayer, RPG, Simulation",PvE;Sandbox;MMORPG;Medieval;Crafting;Open World;Base-Building;RPG;Exploration;PvP;Character Customization;Third Person;Realistic;Early Access;Fantasy;Atmospheric;Multiplayer;Magic;Cinematic;Dungeon Crawler,5,20,29.99,29.99,0.0,0,4097,2145,6242,0.6564,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,145
718850,Age of Wonders: Planetfall,Triumph Studios,Paradox Interactive,Strategy,Strategy;Turn-Based Strategy;4X;Sci-fi;Character Customization;Turn-Based;Economy;Management;Dinosaurs;Tactical;Futuristic;City Builder;Space;Hex Grid;Singleplayer;PvP;Multiplayer;Perma Death;Aliens;War,1,20,29.99,29.99,0.0,0,5137,1294,6431,0.7988,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,112
1629520,A Little to the Left,Max Inferno,Secret Mode,"Casual, Indie",Puzzle;Relaxing;Wholesome;Casual;Cute;Cozy;Logic;2D;Cats;Colorful;Funny;Singleplayer;Indie;Hand-drawn;Hidden Object;Linear;Family Friendly;Pixel Graphics;Point & Click;Multiplayer,2,20,14.99,14.99,0.0,0,12461,1075,13536,0.9206,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,422
1239080,Door Kickers 2: Task Force North,KillHouse Games,KillHouse Games,"Action, Indie, Simulation, Strategy",Tactical;Top-Down;Real-Time with Pause;Real Time Tactics;Military;Moddable;Action;Indie;Strategy;Co-op;Level Editor;War;Action RTS;Top-Down Shooter;RTS;Multiplayer;Early Access;Violent;Singleplayer;Gore,4,20,24.99,24.99,0.0,0,10389,459,10848,0.9577,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,505
1062160,Poly Bridge 2,Dry Cactus,Dry Cactus,"Indie, Simulation",Building;Simulation;Puzzle;Physics;Crafting;Difficult;Sandbox;Singleplayer;Level Editor;Indie;Education;Strategy;Great Soundtrack;Family Friendly;Funny;Cartoony;Stylized;Sequel;Cute;Choices Matter,2,20,14.99,14.99,0.0,0,7387,367,7754,0.9527,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,51
227860,Castle Story,Sauropod Studio,Sauropod Studio,"Indie, Simulation, Strategy",Colony Sim;Strategy;Building;Sandbox;Multiplayer;Survival;Open World Survival Craft;Indie;Singleplayer;Tower Defense;Open World;Crafting;Co-op;RTS;Simulation;Early Access;Kickstarter;Voxel;Adventure;Casual,3,20,9.99,9.99,0.0,0,6479,3584,10063,0.6438,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,36
2920570,Dale & Dawson Stationery Supplies,Striped Panda Studios,Striped Panda Studios,"Casual, RPG, Strategy",Casual;Multiplayer;Social Deduction;3D;First-Person;Comedy;RPG;1990's;Third Person;Strategy;Party-Based RPG;Online Co-Op;Co-op;Character Customization;Tactical RPG;PvP;Politics;Funny;Sexual Content;Singleplayer,3,20,7.99,7.99,0.0,0,7128,586,7714,0.924,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,95
233470,Evoland,Shiro Games,Shiro Games,"Adventure, Indie, RPG",RPG;Indie;Adventure;Retro;Singleplayer;Short;Parody;Fantasy;Funny;JRPG;Pixel Graphics;Puzzle;2D;Action;Comedy;Casual;Controller;3D;Action RPG;Great Soundtrack,3,20,9.99,9.99,0.0,0,4847,1020,5867,0.8261,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,2
366090,Colony Survival,Pipliz,Pipliz,"Action, Adventure, Indie, Strategy, Early Access",Colony Sim;Survival;Base-Building;Building;Multiplayer;Strategy;Sandbox;Open World;Early Access;City Builder;Adventure;Crafting;Zombies;Management;Co-op;Indie;Action;Singleplayer;Voxel;RTS,5,20,24.95,24.95,0.0,0,7711,683,8394,0.9186,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,171
312840,Fahrenheit: Indigo Prophecy Remastered,"Quantic Dream, Aspyr Media (remastered version)",Quantic Dream,"Adventure, RPG",Story Rich;Quick-Time Events;Atmospheric;Adventure;Mystery;Choices Matter;Singleplayer;Cinematic;Nudity;Detective;Action;Horror;Supernatural;Classic;Mature;Great Soundtrack;Noir;Remake;Female Protagonist;RPG,2,20,9.99,9.99,0.0,0,5552,1357,6909,0.8036,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,11
778700,Amorous,Team Amorous,Snaggletooth Studios,"Free to Play, Indie, Simulation",Sexual Content;Nudity;Free to Play;NSFW;Dating Sim;Character Customization;Mature;Singleplayer;Visual Novel;LGBTQ+;Simulation;Romance;Indie;Story Rich;Memes;First-Person;Anime;Atmospheric;Casual;Female Protagonist,3,20,0.0,0.0,0.0,1,5608,1265,6873,0.8159,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,24
2904000,The Spell Brigade,Bolt Blaster Games,Bolt Blaster Games,"Action, Casual, Indie",Action Roguelike;Online Co-Op;Bullet Hell;Rogue-lite;Co-op;Magic;Action;Rogue-like;Multiplayer;3D;Top-Down Shooter;Dark Fantasy;Arcade;Casual;Top-Down;Score Attack;Controller;Colorful;Early Access;Procedural Generation,3,20,12.99,12.99,0.0,0,7014,1188,8202,0.8552,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,3580
491540,The Bus,TML-Studios,Aerosoft GmbH,Simulation,Simulation;Driving;Automobile Sim;Multiplayer;Realistic;Relaxing;First-Person;Early Access;Moddable;Atmospheric;Singleplayer;Level Editor;Economy;Open World;Management;Time Management;Tutorial;Transportation;Casual;Exploration,1,20,29.99,39.99,25.0,0,4839,1682,6521,0.7421,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,164
1705180,"Gunner, HEAT, PC!",Radian Simulations LLC,Radian Simulations LLC,"Action, Indie, Simulation, Early Access",Early Access;Simulation;Tanks;Realistic;Military;Vehicular Combat;Cold War;Immersive Sim;1980s;Modern;Historical;Action;Shooter;Wargame;FPS;3D;First-Person;Third Person;Alternate History;Destruction,4,20,29.99,29.99,0.0,0,5616,492,6108,0.9194,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,102
1594320,Captain of Industry,MaFi Games,MaFi Games,"Indie, Simulation, Strategy, Early Access",Base-Building;Automation;Resource Management;Management;Simulation;Economy;Mining;City Builder;Survival;Colony Sim;Strategy;Realistic;Transportation;Building;Early Access;Logic;Singleplayer;Agriculture;3D;Moddable,4,20,24.49,34.99,30.0,0,6737,417,7154,0.9417,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,4404
2104890,RoadCraft,Saber Interactive,Focus Entertainment,"Adventure, Simulation",Simulation;Building;Driving;Physics;Adventure;Online Co-Op;Automation;Automobile Sim;Nature;Exploration;Destruction;Co-op;Immersive Sim;Transportation;Multiplayer;3D;Realistic;Modern;Base-Building;Controller,2,20,19.99,39.99,50.0,0,5784,1884,7668,0.7543,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,8156
1944430,Amnesia: The Bunker,Frictional Games,Frictional Games,"Action, Adventure, Indie",Horror;Survival Horror;Atmospheric;Immersive Sim;Stealth;First-Person;Survival;Singleplayer;Difficult;Action;Action-Adventure;Resource Management;FPS;Exploration;Psychological Horror;Open World;Story Rich;Sandbox;Adventure;Supernatural,3,20,4.99,24.99,80.0,0,8501,593,9094,0.9348,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,61
373930,Sudden Strike 4,Kite Games,Kalypso Media,Strategy,Strategy;RTS;World War II;War;Multiplayer;Historical;Real-Time;Tanks;Realistic;Real Time Tactics;Military;Singleplayer;Base-Building,1,13,3.99,19.99,80.0,0,6094,1721,7815,0.7798,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,144
306020,Bloons TD 5,Ninja Kiwi,Ninja Kiwi,"Action, Strategy",Tower Defense;Strategy;Co-op;Family Friendly;Action;Casual;Multiplayer;Singleplayer;Online Co-Op;2D;Funny;Colorful;Sandbox;Replay Value;Great Soundtrack;Difficult;Survival;Indie;Cute;Relaxing,2,20,9.99,9.99,0.0,0,10926,619,11545,0.9464,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,153
1250760,Far Away,Gratesca,Gratesca,"Adventure, Casual, Indie, RPG",Singleplayer;Visual Novel;Choices Matter;Word Game;Story Rich;Female Protagonist;Choose Your Own Adventure;Anime;Cute;Indie;Adventure;Interactive Fiction;2D;Investigation;Replay Value;Dark Humor;Multiple Endings;Conspiracy;Comedy;Crime,4,20,12.99,12.99,0.0,0,7173,187,7360,0.9746,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,25
937170,Otaku's Adventure,Spacelight Studio,Spacelight Studio,"Adventure, Indie, RPG",Funny;Multiple Endings;Dating Sim;Visual Novel;Indie;RPG;Adventure;Anime;Story Rich;Puzzle;Cute;Romance;Interactive Fiction;Singleplayer;Choices Matter;Mouse only;Point & Click;Comedy;Surreal;Female Protagonist,3,20,6.99,6.99,0.0,0,7981,440,8421,0.9477,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,15
220260,Farming Simulator 2013: Titanium Edition,GIANTS Software,GIANTS Software,"Casual, Simulation",Simulation;Farming Sim;Multiplayer;Casual;Farming;Open World;Relaxing;Co-op;Moddable;Management;Physics;Singleplayer;Agriculture;Realistic;Online Co-Op;Great Soundtrack;Sandbox;Driving;Atmospheric;Funny,2,20,14.99,14.99,0.0,0,4857,396,5253,0.9246,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,23
1546990,Grand Theft Auto: Vice City – The Definitive Edition,Rockstar Games,Rockstar Games,"Action, Adventure",Action;Open World;Third-Person Shooter;Adventure;Action-Adventure;Third Person;Crime;Singleplayer;1980s;Violent;Sexual Content;Combat;Story Rich;Classic;Mature;Great Soundtrack;Sandbox;Nudity;Atmospheric,2,19,59.99,59.99,0.0,0,4225,1034,5259,0.8034,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,123
2933080,Crime Boss: Rockay City,INGAME STUDIOS,505 Games,Action,Action;Shooter;FPS;Multiplayer;Co-op;Heist;Action Roguelike;Crime;Realistic;Looter Shooter;Singleplayer;Online Co-Op;Tactical;America;3D;Team-Based;PvE;Combat;Stealth;Funny,1,20,19.99,19.99,0.0,0,5413,4144,9557,0.5664,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,160
914800,Coffee Talk,Toge Productions,Toge Productions,"Adventure, Casual, Indie",Conversation;Pixel Graphics;Visual Novel;Relaxing;Atmospheric;Story Rich;Interactive Fiction;LGBTQ+;Casual;Singleplayer;Choices Matter;Multiple Endings;Simulation;Emotional;Anime;Fantasy;Indie;Philosophical;Crafting;Experimental,3,20,12.99,12.99,0.0,0,10695,572,11267,0.9492,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,24
1293230,House of Detention,"Aniki, Male Union ♂",Dungeon Master,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation, Sports, Strategy",Dark Fantasy;Psychological Horror;Story Rich;Horror;Memes;Indie;Action;Adventure;Simulation;Multiplayer;Strategy;Politics;First-Person;Survival Horror;Sports;Great Soundtrack;Funny;Comedy;RPG;Sexual Content,8,20,0.99,0.99,0.0,0,7930,697,8627,0.9192,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,3
1161170,The Rewinder,MistyMountainStudio,Gamirror Games,"Adventure, Casual, Indie",Adventure;Mystery;Pixel Graphics;Puzzle;Drama;Singleplayer;Detective;2D;Atmospheric;Point & Click;Story Rich;Indie;Comedy;Horror;Thriller;Supernatural;Mythology;Historical;Stylized;Lore-Rich,3,20,14.99,14.99,0.0,0,6702,255,6957,0.9633,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,17
702670,Donut County,Ben Esposito,Annapurna Interactive,"Adventure, Casual, Indie",Casual;Indie;Cute;Funny;Puzzle;Physics;Short;Adventure;Great Soundtrack;Singleplayer;Family Friendly;Story Rich;3D;Comedy;Stylized;Relaxing;Female Protagonist;Drama;Interactive Fiction;Music,3,20,3.24,12.99,75.0,0,9683,862,10545,0.9183,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,40
1588010,PGA TOUR 2K23,HB Studios,2K,"RPG, Simulation, Sports",Sports;Simulation;RPG;Golf;Third Person;PvP;Singleplayer;Local Multiplayer;Local Co-Op;Controller;4 Player Local;Multiplayer,3,12,59.99,59.99,0.0,0,4634,1565,6199,0.7475,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,430
1066890,Automobilista 2,Reiza Studios,Reiza Studios,"Action, Indie, Racing, Simulation, Sports",Racing;Simulation;Sports;VR;Automobile Sim;Indie;Action;Driving;Multiplayer;Realistic;Singleplayer,5,11,39.99,39.99,0.0,0,10137,872,11009,0.9208,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,605
1492070,Sker Ritual,Wales Interactive,Skybound Games,"Action, Adventure, Indie",Story Rich;Multiplayer;Survival;3D;Shoot 'Em Up;Zombies;FPS;Shooter;Action Roguelike;Online Co-Op;First-Person;Singleplayer;Horror;PvE;Character Customization;Controller;Action;Indie;Realistic;Survival Horror,3,20,19.99,19.99,0.0,0,4404,828,5232,0.8417,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,94
495890,Montaro,JCKSLAP,02GAMES,"Casual, Indie",Memes;Cute;Anime;Casual;Indie;Pixel Graphics;Dog;Runner;2D;Platformer;Great Soundtrack;Funny;Singleplayer;Side Scroller;Comedy;Walking Simulator;Atmospheric;Action;Retro;Story Rich,2,20,0.99,0.99,0.0,0,11512,591,12103,0.9512,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,3
339610,Freestyle 2: Street Basketball,JOYCITY,JOYCITY,"Action, Casual, Massively Multiplayer, Sports, Free To Play",Basketball;Sports;Time Management;Real Time Tactics;PvP;Platformer;e-sports;3D;Third Person;Strategy;Controller;3D Fighter;Action;Casual;Simulation;Co-op;Massively Multiplayer;Multiplayer;Online Co-Op;Free to Play,5,20,0.0,0.0,0.0,1,9153,3494,12647,0.7237,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,126
584980,Late Shift,CtrlMovie,Wales Interactive,"Adventure, Indie",Choices Matter;FMV;Choose Your Own Adventure;Multiple Endings;Interactive Fiction;Story Rich;Adventure;Movie;Indie;Crime;Singleplayer;Realistic;Sexual Content;Violent;Thriller;Cinematic;Drama;Atmospheric;Horror;Simulation,2,20,14.99,14.99,0.0,0,7628,1217,8845,0.8624,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,4
1021950,When the Darkness comes,Sirhaian,Sirhaian,"Adventure, Free To Play, Indie",Psychological Horror;Free to Play;Walking Simulator;Indie;First-Person;Horror;Dynamic Narration;Narration;Adventure;Atmospheric;Dark;Story Rich;Psychological;Singleplayer;Choices Matter;Emotional;Perma Death;Puzzle;Surreal;Philosophical,3,20,0.0,0.0,0.0,1,7671,643,8314,0.9227,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,2
893680,Project Warlock,Buckshot Software,"Retrovibe, gaming company","Action, Indie",Boomer Shooter;FPS;Retro;Pixel Graphics;Blood;Action;Old School;Fast-Paced;Dark Fantasy;Shooter;Singleplayer;Demons;RPG;First-Person;Shoot 'Em Up;Bullet Hell;Rogue-like;Horror;Combat;Indie,2,20,12.0,12.0,0.0,0,4789,708,5497,0.8712,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,28
1388590,Yakuza 6: The Song of Life,RGG Studio,SEGA,"Action, Adventure",Action;Adventure;Open World;Beat 'em up;RPG;Action RPG;Crime;Story Rich;Third Person;Comedy;Drama;Violent;JRPG;Singleplayer;Sexual Content;Funny;Combat;Anime;Great Soundtrack;Mature,2,20,19.99,19.99,0.0,0,6732,503,7235,0.9305,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,88
1136160,Internet Cafe Simulator,Cheesecake Dev,Cheesecake Dev,"Adventure, Indie, Simulation",Simulation;Indie;Management;Sexual Content;Singleplayer;Adventure;Nudity;First-Person;Multiplayer;Economy;Open World;Funny;Strategy;Action;Replay Value;Walking Simulator;Hacking;Exploration;Atmospheric;Multiple Endings,3,20,0.99,9.99,90.0,0,7220,2671,9891,0.73,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,8
1857090,Norland,Long Jaunt,Hooded Horse,"RPG, Simulation, Strategy, Early Access",Strategy;Simulation;Colony Sim;War;Grand Strategy;Base-Building;Historical;Open World;City Builder;Management;Building;Resource Management;Sandbox;Survival;Singleplayer;Economy;Real-Time with Pause;Replay Value;RTS;Early Access,4,20,14.99,29.99,50.0,0,6247,1444,7691,0.8122,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,270
1162750,Songs of Syx,Gamatron AB,Gamatron AB,"Casual, Indie, Simulation, Strategy, Early Access",Early Access;City Builder;Colony Sim;Strategy;Base-Building;Sandbox;Grand Strategy;Singleplayer;Building;Top-Down;2D;Pixel Graphics;Simulation;Combat;Moddable;Survival;Open World;Fantasy;Medieval;Economy,5,20,24.99,24.99,0.0,0,5598,224,5822,0.9615,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,268
2784470,9 Kings,Sad Socket,"Hooded Horse, Sidekick Publishing","RPG, Strategy, Early Access",Strategy;Rogue-like;RPG;Fantasy;Roguelike Deckbuilder;Rogue-lite;Card Game;Deckbuilding;Replay Value;Difficult;2D;Turn-Based;Casual;Dark Fantasy;Singleplayer;Card Battler;Pixel Graphics;Turn-Based Strategy;Procedural Generation;Early Access,3,20,19.99,19.99,0.0,0,4871,381,5252,0.9275,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,6920
1137460,ALTF4,PUMPKIM,PUMPKIM,"Action, Adventure, Indie",Runner;Physics;Survival;3D Platformer;Medieval;Third Person;Action;Arcade;Platformer;Casual;Colorful;Exploration;Cartoony;Mystery;Adventure;Rogue-like;Action Roguelike;Perma Death;Psychological Horror;Choose Your Own Adventure,3,20,2.99,2.99,0.0,0,8585,2171,10756,0.7982,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,8
700030,Life is Feudal: MMO,LTG,LTG,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Early Access",MMORPG;Open World Survival Craft;Medieval;PvP;Survival;Historical;Base-Building;Sandbox;Third Person;Economy;Massively Multiplayer;Crafting;Simulation;Early Access;Building;Action;Open World;Team-Based;Adventure;RPG,6,20,0.0,0.0,0.0,1,2965,4326,7291,0.4067,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,9
1369320,Virtual Cottage,DU&I,DU&I,"Casual, Indie, Simulation, Free To Play",Cozy;Relaxing;Casual;Life Sim;Utilities;Wholesome;Music;Design & Illustration;Atmospheric;Cute;Immersive;Free to Play;Singleplayer;Family Friendly;Anime;Idler;Simulation;Indie;Colorful;Female Protagonist,4,20,0.0,0.0,0.0,1,10173,229,10402,0.978,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,274
269790,DreadOut,Digital Happiness,Digital Happiness,"Adventure, Indie",Horror;Indie;Adventure;Female Protagonist;Third Person;Survival Horror;Singleplayer;Supernatural;Atmospheric;Puzzle;Survival;Psychological Horror;Action;Great Soundtrack;Zombies;Mystery;Dark;Nudity;Sexual Content;Open World,2,20,7.49,14.99,50.0,0,4187,1266,5453,0.7678,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,8
615530,"Love, Money, Rock'n'Roll",Soviet Games,Soviet Games,"Adventure, Casual, Indie",Visual Novel;Anime;1980s;Atmospheric;Multiple Endings;Story Rich;Romance;Choices Matter;Drama;Detective;Cute;Choose Your Own Adventure;Investigation;2D;Interactive Fiction;Dating Sim;Colorful;Comedy;Casual;Simulation,3,20,4.99,9.99,50.0,0,5504,1369,6873,0.8008,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,19
1466060,Tainted Grail: The Fall of Avalon,Questline,Awaken Realms,"Action, Adventure, Indie, RPG",Adventure;Open World;Dark Fantasy;RPG;First-Person;Third Person;Exploration;Character Customization;Singleplayer;Action RPG;Survival Horror;Choices Matter;Action;Nonlinear;Narrative;Immersive Sim;FPS;Story Rich;Immersive;Multiple Endings,4,20,44.99,44.99,0.0,0,10043,1437,11480,0.8748,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,8175
406150,Refunct,Dominique Grieshofer,Dominique Grieshofer,"Adventure, Casual, Indie",Parkour;3D Platformer;Relaxing;Short;First-Person;Puzzle-Platformer;Casual;Platformer;Atmospheric;Open World;Stylized;Great Soundtrack;Adventure;Singleplayer;Colorful;Exploration;Family Friendly;Cute;Beautiful,3,19,2.99,2.99,0.0,0,16608,723,17331,0.9583,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,2
1163550,Captain Tsubasa: Rise of New Champions,TAMSOFT CORPORATION,BANDAI NAMCO Entertainment,"Action, Casual, RPG, Sports",Anime;Sports;Football (Soccer);RPG;Multiplayer;Action;Casual;Character Customization;Funny;Competitive;Singleplayer;Arcade;Co-op;PvP;Online Co-Op;4 Player Local;Story Rich;Management;Fighting;Trading Card Game,4,20,9.59,59.99,84.0,0,4058,1705,5763,0.7041,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,95
354240,"Please, Don’t Touch Anything",Four Quarters,ForwardXP,"Casual, Indie",Puzzle;Indie;Pixel Graphics;Point & Click;Singleplayer;Multiple Endings;Illuminati;Great Soundtrack;Casual;Difficult;2D;Hidden Object;Horror;Funny;Short;Psychological Horror;Choices Matter;Memes;VR,2,19,4.99,4.99,0.0,0,4684,607,5291,0.8853,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,7
632300,Hobo: Tough Life,Perun Creative,Perun Creative,"Adventure, Indie, RPG, Simulation",Survival;Open World;Multiplayer;Base-Building;RPG;First-Person;Crafting;Story Rich;Simulation;Sandbox;Realistic;Co-op;Online Co-Op;3D;Adventure;Conversation;Atmospheric;Action;Heist;Interactive Fiction,4,20,29.99,29.99,0.0,0,7456,1397,8853,0.8422,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,179
589590,Kindergarten,"Con Man Games, Sean Young",SmashGames,"Adventure, Indie",Funny;Gore;Pixel Graphics;Singleplayer;Violent;Dark Humor;Puzzle;Adventure;Choices Matter;Indie;Blood;Dark Comedy;Strategy;Story Rich;Mystery;Horror;Difficult;Memes;Psychological Horror;Early Access,2,20,4.99,4.99,0.0,0,8518,299,8817,0.9661,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,121
292140,FINAL FANTASY XIII-2,Square Enix,Square Enix,RPG,JRPG;RPG;Fantasy;Female Protagonist;Singleplayer;Great Soundtrack;Story Rich;Time Travel;Adventure;Anime;Sci-fi;Action;Third Person;Open World;Cinematic;Action RPG;Turn-Based;Atmospheric;Linear;Turn-Based Combat,1,20,19.99,19.99,0.0,0,3378,2370,5748,0.5877,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,54
1108370,Ratropolis,Cassel Games,Cassel Games,"Casual, Indie, Simulation, Strategy",2D;Deckbuilding;Card Battler;Rogue-lite;Strategy;Singleplayer;Card Game;Simulation;Replay Value;Real Time Tactics;Fantasy;Rogue-like;Difficult;Casual;Survival;Roguelike Deckbuilder;Mouse only;Tower Defense;Indie;City Builder,4,20,17.99,17.99,0.0,0,4759,629,5388,0.8833,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,36
241600,Rogue Legacy,Cellar Door Games,Cellar Door Games,"Action, Adventure, Indie, RPG",Roguevania;Platformer;Rogue-like;Indie;Action Roguelike;Action;Singleplayer;2D;Metroidvania;RPG;Rogue-lite;Pixel Graphics;Side Scroller;Fantasy;Controller;Addictive;Adventure;Medieval;Exploration;Arcade,4,20,14.99,14.99,0.0,0,17124,1353,18477,0.9268,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,36
1109570,Word Game,Team9,"Team9, indienova","Adventure, Indie, RPG, Strategy",Exploration;Puzzle;Choose Your Own Adventure;Strategy;2D;RPG;Dragons;JRPG;Story Rich;Multiple Endings;Noir;Narration;Linear;Pixel Graphics;Minimalist;Stylized;Logic;Magic;Atmospheric;Adventure,4,20,34.99,34.99,0.0,0,5609,363,5972,0.9392,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,12
575640,Zup! 3,Quiet River,Quiet River,"Casual, Indie",Puzzle;Casual;Indie;Fast-Paced;2D;Physics;Short;Relaxing;Minimalist;Puzzle-Platformer;Point & Click;Singleplayer;Cute;Strategy;Action;Sandbox;Free to Play;Funny;Zombies;Co-op,2,20,1.99,1.99,0.0,0,4678,517,5195,0.9005,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,0
